client_id;fio;gender;birth_date;city;phone;email;segment;registered_at;updated_at
C102603;Комарова Александра Степановна;Ж;1993-10-21;Москва;8 983 974 46 31;aleksandra.komarova96@rambler.ru;mass;2021-08-17 21:00:00;2021-08-17 21:00:00
C106758;Виноградов Денис Петрович;М;1975-02-09;Уфа;+79478490823;denis.vinogradov21@bk.ru;mass;2024-02-12 10:32:00;2026-06-25 08:00:00
C104954;Никитина Милана Викторовна;Ж;1995-04-14;Санкт-Петербург;+79752043789;milana.nikitina23@mail.ru;mass;2021-09-11 17:29:00;2021-09-11 17:29:00
C107438;Яковлева Анастасия Алексеевна;жен;06.12.1984;Тюмень;89282976769;anastasiya.yakovleva21@yandex.ru;mass;2022-05-16 21:30:00;2022-05-16 21:30:00
C105513;Дмитриев Денис Олегович;М;1989-11-07;Тюмень;+7 (942) 971-56-87;-;mass;2023-05-06 17:29:00;2023-05-06 17:29:00
C107683;Соловьёв Игорь Анатольевич;М;1993-04-06;Москва;8 953 763 75 53;igor.solovev1@gmail.com;mass;2025-07-05 08:49:00;2025-07-05 08:49:00
C108231;Комарова Мария Ивановна;Ж;1979-11-14;Екатеринбург;+79477673872;mariya.komarova52@rambler.ru;mass;2021-05-22 09:06:00;2021-05-22 09:06:00
C101647;Никитин Никита Викторович;М;16.10.1985;Ростов-на-Дону;+79461135284;nikita.nikitin6@inbox.ru;mass;2022-07-05 16:18:00;2026-05-11 20:00:00
C100375;Антонова Юлия Борисовна;жен;1970-01-25;Пермь;+7 (965) 007-59-52;yuliya.antonova64@bk.ru;mass;2022-04-08 08:29:00;2022-04-08 08:29:00
C102840;Орлова Анастасия Михайловна;Ж;1992-11-06;Самара;89109998572;anastasiya.orlova18@rambler.ru;private;2025-04-02 08:06:00;2026-10-08 21:00:00
C104004;Степанова Анастасия Викторовна;Ж;1980-09-20;Нижний Новгород;89385733472;anastasiya.stepanova77@rambler.ru;mass;2022-01-02 19:26:00;2022-01-02 19:26:00
C103548;Гусева Алина Викторовна;Ж;10.07.1977;Москва;89242304095;alina.guseva46@mail.ru;premium;2025-02-16 11:28:00;2025-02-16 11:28:00
C108783;Кузнецова Дарья Дмитриевна;ж;10.11.1974;Казань;+7 (962) 230-41-30;darya.kuznetsova94@rambler.ru;premium;2023-11-14 20:31:00;2023-11-14 20:31:00
C101195;Давыдов Владислав Павлович;м;2005-07-04;Москва;+79422503742;;mass;2025-03-08 10:26:00;2025-03-08 10:26:00
C102125;Степанова Наталья Николаевна;Ж;1992-01-20;Красноярск;8 996 195 67 23;natalya.stepanova93@gmail.com;Mass;2021-04-03 11:35:00;2021-04-03 11:35:00
C106868;Романова Мария Александровна;Ж;25.09.1972;Екатеринбург;89132526980;mariya.romanova33@mail.ru;mass;2022-04-10 19:58:00;2022-04-10 19:58:00
C100439;Давыдов Никита Борисович;М;14.12.1977;Москва;+79769920894;nikita.davydov87@gmail.com;mass;2024-07-11 12:39:00;2024-07-11 12:39:00
C111519;Баранов Денис Степанович;М;2007-01-22;Сочи;8 960 370 17 34;denis.baranov61@yandex.ru;mass;2022-02-25 12:08:00;2022-02-25 12:08:00
C106401;Борисова Александра Петровна;Ж;03.11.2004;Нижний Новгород;89364207706;aleksandra.borisova93@inbox.ru;Mass;2023-05-20 15:08:00;2023-05-20 15:08:00
C104401;Киселёв Кирилл Анатольевич;М;1978-04-09;Москва;+7 (977) 016-25-68;kirill.kiselev74@mail.ru;mass;2024-07-23 12:58:00;2026-10-12 10:00:00
C105606;Воробьёв Кирилл Андреевич;М;2003-04-03;Воронеж;+79302001306;kirill.vorobev96@mail.ru;mass;2023-06-20 13:40:00;2023-06-20 13:40:00
C108612;Николаев Сергей Павлович;муж;08.01.1974;Нижний Новгород;89125100008;sergey.nikolaev45@bk.ru;mass;2024-11-26 10:16:00;2024-11-26 10:16:00
C109745;Семёнова Татьяна Викторовна;Ж;17.11.2001;ИРКУТСК;+79945277803;tatyana.semenova81@rambler.ru;premium;2022-10-08 16:27:00;2022-10-08 16:27:00
C103526;Мельник Владислав Сергеевич;М;13.12.2001;Москва;+7 (949) 985-34-96;vladislav.melnik31@yandex.ru;Mass;2021-04-06 10:35:00;2021-04-06 10:35:00
C109552;Орлова Юлия Сергеевна;Ж;02.10.1986;Санкт-Петербург;+7 (959) 997-82-41;yuliya.orlova5@gmail.com;mass;2021-09-04 10:28:00;2021-09-04 10:28:00
C101383;Егорова Софья Дмитриевна;Ж;10.08.1977;Уфа;+79790338045;sofya.egorova91@bk.ru;private;2021-09-11 13:44:00;2021-09-11 13:44:00
C104408;Никитин Андрей Иванович;муж;02.10.1979;Ижевск;+79654320696;andrey.nikitin73@bk.ru;premium;2025-10-09 17:11:00;2025-10-09 17:11:00
C109751;Новикова Татьяна Владимировна;Ж;1984-05-08;Москва;+7 (987) 878-45-26;tatyana.novikova50@mail.ru;Premium;2024-12-26 20:34:00;2026-08-01 20:00:00
C109021;Антонов Владислав Андреевич;M;21.04.1975;Уфа;89686798112;vladislav.antonov51@mail.ru;premium;2021-11-18 13:36:00;2021-11-18 13:36:00
C102873;Козлов Тимофей Иванович;м;1965-08-07;Москва;8 966 635 08 85;timofey.kozlov95@mail.ru;mass;2021-08-20 12:09:00;2026-08-06 16:00:00
C104164;Ильин Андрей Сергеевич;М;19.12.1975;Екатеринбург;+7 (950) 506-78-49;andrey.ilin19@bk.ru;mass;2022-12-05 12:47:00;2022-12-05 12:47:00
C104160;Полякова Валерия Игоревна;Ж;03.05.2000;Новосибирск;8 947 970 71 85;valeriya.polyakova12@rambler.ru;mass;2024-03-02 12:36:00;2026-03-23 13:00:00
C106237;Ткаченко Татьяна Викторовна;Ж;1993-05-08;Краснодар;89958942630;tatyana.tkachenko10@bk.ru;mass;2025-10-01 09:41:00;2026-11-22 18:00:00
C107098;Яковлев Михаил Юрьевич;муж;13.05.1974;ЕКАТЕРИНБУРГ;89954992789;mikhail.yakovlev96@mail.ru;mass;2022-11-26 08:16:00;2022-11-26 08:16:00
C108940;Морозов Даниил Дмитриевич;муж;05.02.2005;МОСКВА;+79240402169;daniil.morozov61@inbox.ru;premium;2023-03-20 10:33:00;2023-03-20 10:33:00
C107197;Королёв Сергей Юрьевич;муж;04.11.1963;Санкт-Петербург;+7 (925) 321-40-19;sergey.korolev3@mail.ru;mass;2023-07-22 13:27:00;2023-07-22 13:27:00
C104417;Козлова Вероника Анатольевна;Ж;04.12.2003;Нижний Новгород;+7 (936) 818-17-20;veronika.kozlova49@rambler.ru;mass;2025-11-06 09:00:00;2025-11-06 09:00:00
C109708;Макаров Никита Андреевич;муж;2005-09-11;Нижний Новгород;89490742920;nikita.makarov2@yandex.ru;mass;2021-02-26 21:04:00;2021-02-26 21:04:00
C104007;Александров Игорь Владимирович;муж;1996-12-22;Ростов-на-Дону;+7 (993) 315-23-31;igor.aleksandrov82@yandex.ru;mass;2021-01-03 18:15:00;2021-01-03 18:15:00
C104342;Жуков Владислав Викторович;М;1990-10-05;Саратов;8 931 101 42 71;vladislav.zhukov2@rambler.ru;premium;2024-10-08 18:20:00;2024-10-08 18:20:00
C107841;Григорьева Ирина Михайловна;Ж;08.02.1969;Пермь;+79641529406;irina.grigoreva34@inbox.ru;mass;2022-08-09 19:17:00;2026-01-11 16:00:00
C101774;Ильин Матвей Алексеевич;M;09.04.1994;Саратов;89463033868;matvey.ilin97@rambler.ru;mass;2025-12-20 15:07:00;2025-12-20 15:07:00
C106188;Егорова Ирина Александровна;F;1998-02-20;Казань;89422577473;irina.egorova42@bk.ru;mass;2022-07-15 11:57:00;2022-07-15 11:57:00
C105227;Никитин Егор Михайлович;М;16.10.1967;Москва;+79171370746;egor.nikitin58@bk.ru;mass;2022-08-12 11:20:00;2022-08-12 11:20:00
C109575;Кузнецов Владимир Борисович;М;1982-04-14;Москва;8 984 202 54 91;vladimir.kuznetsov13@rambler.ru;private;2021-11-14 17:49:00;2026-08-10 15:00:00
C104151;Михайлов Павел Юрьевич;муж;02.07.1980;Москва;89646708268;pavel.mikhaylov96@rambler.ru;mass;2025-06-03 12:21:00;2025-06-03 12:21:00
C109578;Бондаренко Анастасия Дмитриевна;Ж;20.03.2000;Екатеринбург;8 983 693 62 37;anastasiya.bondarenko32@gmail.com;mass;2024-10-21 20:18:00;2024-10-21 20:18:00
C100804;Павлов Евгений Игоревич;M;20.02.1966;Санкт-Петербург;+7 (914) 690-86-51;evgeniy.pavlov38@gmail.com;premium;2024-12-04 13:18:00;2024-12-04 13:18:00
C107666;Белов Матвей Владимирович;м;26.03.1982;Тюмень;+7 (976) 911-16-74;matvey.belov33@bk.ru;mass;2024-07-16 18:17:00;2024-07-16 18:17:00
C103006;Ковалёв Владислав Степанович;М;13.08.1994;Краснодар;89281592011;vladislav.kovalev30@rambler.ru;mass;2023-05-02 17:49:00;2023-05-02 17:49:00
C104586;Киселёва Полина Андреевна;Ж;1988-09-23;Краснодар;+7 (965) 850-64-82;polina.kiseleva25@gmail.com;mass;2024-10-04 14:56:00;2024-10-04 14:56:00
C104568;Белова Екатерина Юрьевна;Ж;1981-12-20;Тюмень;+79871518694;ekaterina.belova8@yandex.ru;mass;2025-07-17 16:31:00;2025-07-17 16:31:00
C111934;Морозова Алиса Дмитриевна;Ж;19.02.1984;Москва;8 917 339 35 91;alisa.morozova62@bk.ru;Premium;2025-11-16 18:57:00;2025-11-16 18:57:00
C111731;Никитин Никита Сергеевич;М;1997-09-06;Екатеринбург;8 942 396 43 00;nikita.nikitin97@gmail.com;private;2023-03-10 20:12:00;2023-03-10 20:12:00
C103315;Тарасова Валерия Андреевна;Ж;1994-05-21;Санкт-Петербург;8 923 611 92 19;valeriya.tarasova16@inbox.ru;mass;2021-10-25 08:38:00;2021-10-25 08:38:00
C111350;Алексеева Полина Борисовна;Ж;24.02.1978;Краснодар;+7 (958) 606-11-02;polina.alekseeva96@bk.ru;mass;2022-03-05 10:36:00;2022-03-05 10:36:00
C104585;Петрова Ксения Павловна;Ж;26.03.1974;Уфа;89944742702;kseniya.petrova75@mail.ru;mass;2023-12-10 09:20:00;2026-11-17 18:00:00
C105660;Волкова Вероника Степановна;Ж;24.05.1971;Санкт-Петербург;+7 (988) 085-02-25;veronika.volkova87@yandex.ru;mass;2025-03-18 21:49:00;2025-03-18 21:49:00
C101760;Сергеева Анастасия Николаевна;жен;1994-01-24;Москва;+7 (944) 930-36-40;anastasiya.sergeeva11@inbox.ru;Mass;2024-06-05 09:20:00;2024-06-05 09:20:00
C104567;Лебедев Роман Петрович;муж;1973-02-19;Нижний Новгород;+79784599962;roman.lebedev51@mail.ru;mass;2021-06-10 21:58:00;2021-06-10 21:58:00
C102116;Степанов Даниил Александрович;М;1979-12-22;Хабаровск;8 913 293 52 10;daniil.stepanov26@yandex.ru;mass;2025-12-04 12:52:00;2025-12-04 12:52:00
C105763;Максимов Владимир Степанович;М;1998-01-01;Красноярск;+7 (947) 564-00-93;vladimir.maksimov58@yandex.ru;mass;2025-04-02 15:20:00;2025-04-02 15:20:00
C102942;Филиппова Виктория Сергеевна;Ж;14.07.1971;Екатеринбург;89292775054;viktoriya.filippova11@rambler.ru;mass;2023-10-16 10:38:00;2026-02-26 15:00:00
C103613;Жукова Полина Игоревна;Ж;24.07.1999;Казань;+79492742124;polina.zhukova6@gmail.com;mass;2022-11-27 17:32:00;2022-11-27 17:32:00
C111771;Киселёв Никита Олегович;М;2008-09-05;Уфа;89817484047;nikita.kiselev87@bk.ru;mass;2022-06-14 11:16:00;2022-06-14 11:16:00
C104616;Королёв Дмитрий Викторович;М;1998-02-21;Нижний Новгород;+79773021043;dmitriy.korolev29@mail.ru;mass;2024-12-20 16:31:00;2026-12-21 11:00:00
C110019;Алексеева Анастасия Сергеевна;Ж;1970-11-26;Москва;8 963 741 05 80;anastasiya.alekseeva35@rambler.ru;mass;2024-01-06 11:24:00;2026-01-13 12:00:00
C101600;Петрова Ольга Борисовна;Ж;1978-01-23;Иннополис;+79994472672;olga.petrova76@yandex.ru;mass;2021-02-24 14:04:00;2021-02-24 14:04:00
C106988;Шевченко Алиса Андреевна;Ж;04.08.2003;калининград;89980955583;alisa.shevchenko13@mail.ru;mass;2023-08-23 18:02:00;2023-08-23 18:02:00
C105163;Дмитриев Сергей Викторович;М;1963-05-03;Санкт-Петербург;8 945 259 95 35;sergey.dmitriev57@gmail.com;mass;2022-02-12 11:52:00;2022-02-12 11:52:00
C111020;Ковалёва Мария Юрьевна;Ж;1995-11-24;Москва;89331985879;mariya.kovaleva16@inbox.ru;mass;2021-04-12 19:13:00;2021-04-12 19:13:00
C102540;Орлов Владимир Андреевич;М;11.01.1974;Воронеж;+79727850725;vladimir.orlov81@rambler.ru;mass;2023-08-16 20:32:00;2026-10-05 20:00:00
C101079;Ткаченко Дарья Игоревна;Ж;1982-01-09;Москва;89288489832;darya.tkachenko11@inbox.ru;premium;2024-02-14 19:16:00;2024-02-14 19:16:00
C104105;Киселёв Максим Борисович;М;25.12.1988;Ижевск;+7 (977) 286-85-70;maksim.kiselev59@bk.ru;mass;2023-12-18 09:08:00;2026-05-19 19:00:00
C105699;Никитина Ирина Петровна;Ж;21.07.1969;Сириус;8 931 227 62 10;irina.nikitina91@bk.ru;mass;2022-05-09 11:44:00;2026-03-27 10:00:00
C102507;Филиппова Татьяна Владимировна;жен;1969-11-25;екатеринбург;+79771153281;tatyana.filippova48@inbox.ru;mass;2023-10-16 18:05:00;2023-10-16 18:05:00
C104843;Давыдов Дмитрий Григорьевич;М;08.02.1982;Москва;+7 (911) 019-29-52;dmitriy.davydov85@mail.ru;Premium;2024-02-16 11:44:00;2024-02-16 11:44:00
C103139;Степанов Сергей Алексеевич;М;25.01.1998;Москва;89582882444;sergey.stepanov58@mail.ru;MASS;2021-12-18 21:25:00;2026-04-07 19:00:00
C100536;Ткаченко Иван Сергеевич;м;1980-03-20;Самара;+79415019924;ivan.tkachenko64@mail.ru;Premium;2025-02-17 19:51:00;2025-02-17 19:51:00
C102093;Филиппов Иван Степанович;М;22.09.1987;Самара;8 986 623 34 09;ivan.filippov92@mail.ru;premium;2023-03-02 16:50:00;2023-03-02 16:50:00
C107727;Давыдов Павел Павлович;М;02.04.2006;Москва;+79721646943;pavel.davydov97@inbox.ru;mass;2021-11-28 11:17:00;2021-11-28 11:17:00
C109239;Романова Ксения Владимировна;жен;22.12.1997;Новосибирск;89451807165;kseniya.romanova18@yandex.ru;MASS;2022-10-14 14:25:00;2022-10-14 14:25:00
C102286;Павлова Маргарита Петровна;Ж;08.11.1985;Волгоград;8 949 572 80 35;margarita.pavlova43@gmail.com;mass;2025-04-20 13:21:00;2026-12-03 16:00:00
C101397;Волкова Мария Петровна;жен;1976-09-18;Иннополис;+7 (975) 075-21-97;mariya.volkova79@bk.ru;mass;2023-11-22 11:19:00;2023-11-22 11:19:00
C103951;Попова Ирина Дмитриевна;Ж;1995-06-27;Москва;8 980 144 97 52;irina.popova32@gmail.com;mass;2024-11-01 19:11:00;2026-04-20 18:00:00
C105105;Александров Егор Сергеевич;M;1993-12-17;Новосибирск;8 956 775 33 39;egor.aleksandrov47@rambler.ru;mass;2021-08-21 08:35:00;2021-08-21 08:35:00
C109218;Воробьёв Руслан Владимирович;м;09.12.1979;Санкт-Петербург;+79180658668;ruslan.vorobev36@rambler.ru;mass;2021-12-12 19:09:00;2026-04-25 16:00:00
C109164;Алексеев Кирилл Борисович;М;04.04.1992;Красноярск;89618762645;kirill.alekseev9@yandex.ru;mass;2023-08-27 17:47:00;2023-08-27 17:47:00
C102722;Михайлов Денис Романович;М;1973-10-10;Москва;+79496552148;denis.mikhaylov26@rambler.ru;mass;2023-01-06 08:11:00;2023-01-06 08:11:00
C110120;Григорьева Анастасия Михайловна;Ж;1977-04-08;Екатеринбург;+7 (955) 301-87-32;anastasiya.grigoreva77@gmail.com;premium;2024-01-19 18:55:00;2024-01-19 18:55:00
C103552;Виноградов Артём Николаевич;М;2002-05-02;Казань;8 969 371 77 49;artem.vinogradov66@yandex.ru;mass;2025-02-25 11:17:00;2025-02-25 11:17:00
C109834;Степанов Сергей Викторович;М;24.02.1979;Волгоград;+79795455227;sergey.stepanov63@yandex.ru;mass;2025-02-10 21:38:00;2025-02-10 21:38:00
C100018;Жуков Тимофей Сергеевич;М;1996-03-11;Москва;+7 (918) 786-14-38;timofey.zhukov35@rambler.ru;Premium;2024-01-01 14:19:00;2024-01-01 14:19:00
C104130;Васильев Никита Григорьевич;м;1975-09-19;Краснодар;89536114204;nikita.vasilev97@rambler.ru;mass;2022-10-22 19:35:00;2022-10-22 19:35:00
C106838;Воробьёв Евгений Иванович;М;02.09.1968;Москва;89439048602;evgeniy.vorobev65@bk.ru;private;2022-08-25 20:26:00;2022-08-25 20:26:00
C105871;Иванова Арина Владимировна;Ж;1999-01-24;Екатеринбург;+79838096565;arina.ivanova1@rambler.ru;mass;2023-05-16 09:07:00;2023-05-16 09:07:00
C104416;Волков Владислав Владимирович;М;20.06.1966;Санкт-Петербург;+7 (979) 882-76-95;vladislav.volkov15@rambler.ru;mass;2022-12-18 14:42:00;2026-07-03 11:00:00
